Time in simulation	Time/Label
30.45864	366030.45864
33.92153	366133.92153
25.69382	366225.69382
38.16882	366338.16882
25.03124	366425.03124
35.68028	366535.68028
30.30497	366630.30497
32.154	366732.154
36.71427	366836.71427
39.39929	366939.39929
27.0781	367027.0781
33.24124	367133.24124
25.04341	367225.04341
37.19132	367337.19132
29.57491	367429.57491
29.62527	367529.62527
28.16215	367628.16215
37.02471	367737.02471
34.57096	367834.57096
30.87425	367930.87425
40.1101	368040.1101
29.20782	368129.20782
30.49823	368230.49823
24.88981	368324.88981
27.72526	368427.72526
39.03217	368539.03217
35.12934	368635.12934
25.01131	368725.01131
28.08694	368828.08694
28.65719	368928.65719
42.01573	369042.01573
31.31222	369131.31222
41.42689	369241.42689
38.7229	369338.7229
30.75097	369430.75097
34.15489	369534.15489
31.56593	369631.56593
34.35072	369734.35072
36.05885	369836.05885
28.0289	369928.0289
40.74863	370040.74863
39.92264	370139.92264
28.25933	370228.25933
37.02518	370337.02518
32.93085	370432.93085
26.60561	370526.60561
28.45813	370628.45813
30.36473	370730.36473
29.33396	370829.33396
37.26954	370937.26954
32.46027	371032.46027
27.59207	371127.59207
32.64596	371232.64596
33.76088	371333.76088
33.72874	371433.72874
30.93437	371530.93437
31.89254	371631.89254
27.7056	371727.7056
22.79119	371822.79119
37.32419	371937.32419
35.16751	372035.16751
28.55035	372128.55035
34.78463	372234.78463
34.59174	372334.59174
34.50423	372434.50423
36.30908	372536.30908
34.02392	372634.02392
38.25997	372738.25997
31.88243	372831.88243
25.77364	372925.77364
35.38408	373035.38408
36.44707	373136.44707
30.02347	373230.02347
29.83115	373329.83115
38.13331	373438.13331
33.30034	373533.30034
38.87343	373638.87343
37.52698	373737.52698
22.2174	373822.2174
25.46888	373925.46888
32.33238	374032.33238
30.45432	374130.45432
33.95111	374233.95111
32.26122	374332.26122
26.37799	374426.37799
32.40446	374532.40446
29.23759	374629.23759
32.9867	374732.9867
29.00394	374829.00394
32.0173	374932.0173
29.02092	375029.02092
32.26165	375132.26165
30.21043	375230.21043
32.06976	375332.06976
27.73516	375427.73516
28.11497	375528.11497
33.56292	375633.56292
29.37187	375729.37187
31.55714	375831.55714
30.09253	375930.09253
33.69507	376033.69507
34.26518	376134.26518
29.1309	376229.1309
37.71481	376337.71481
40.3505	376440.3505
33.70384	376533.70384
36.51357	376636.51357
23.19801	376723.19801
32.55657	376832.55657
32.85841	376932.85841
32.05759	377032.05759
33.90862	377133.90862
28.51654	377228.51654
31.61793	377331.61793
26.38783	377426.38783
31.89857	377531.89857
35.22271	377635.22271
34.68769	377734.68769
29.03189	377829.03189
33.21793	377933.21793
30.13246	378030.13246
35.81262	378135.81262
23.7388	378223.7388
25.91642	378325.91642
24.21172	378424.21172
31.38419	378531.38419
25.23998	378625.23998
40.99851	378740.99851
33.2203	378833.2203
35.21924	378935.21924
33.63785	379033.63785
31.53911	379131.53911
33.34555	379233.34555
36.86472	379336.86472
32.16876	379432.16876
26.96884	379526.96884
38.41303	379638.41303
33.15464	379733.15464
26.5971	379826.5971
36.23231	379936.23231
35.14257	380035.14257
34.35562	380134.35562
31.23815	380231.23815
31.70888	380331.70888
33.46509	380433.46509
35.04643	380535.04643
34.88991	380634.88991
31.01537	380731.01537
35.69795	380835.69795
29.27992	380929.27992
29.03292	381029.03292
36.49072	381136.49072
32.55776	381232.55776
31.24282	381331.24282
26.24568	381426.24568
30.56461	381530.56461
34.51093	381634.51093
24.54639	381724.54639
30.49636	381830.49636
34.3669	381934.3669
25.40919	382025.40919
27.36618	382127.36618
29.68613	382229.68613
28.51055	382328.51055
36.61351	382436.61351
37.33457	382537.33457
23.46642	382623.46642
26.16822	382726.16822
36.63696	382836.63696
36.32442	382936.32442
29.39338	383029.39338
43.00456	383143.00456
37.13035	383237.13035
31.28046	383331.28046
30.03539	383430.03539
40.00919	383540.00919
33.92458	383633.92458
36.63185	383736.63185
41.25709	383841.25709
50.48476	383950.48476
38.20816	384038.20816
32.88774	384132.88774
34.91105	384234.91105
27.85093	384327.85093
42.01835	384442.01835
24.37972	384524.37972
28.15029	384628.15029
30.81786	384730.81786
24.77433	384824.77433
33.95615	384933.95615
33.25698	385033.25698
33.11431	385133.11431
30.76787	385230.76787
38.5179	385338.5179
29.52962	385429.52962
36.75534	385536.75534
30.79601	385630.79601
38.14547	385738.14547
35.63702	385835.63702
36.91024	385936.91024
34.21837	386034.21837
28.51408	386128.51408
29.17776	386229.17776
34.91785	386334.91785
38.71859	386438.71859
29.28596	386529.28596
33.00011	386633.00011
31.63774	386731.63774
36.27933	386836.27933
31.06883	386931.06883
34.60537	387034.60537
29.18292	387129.18292
27.25833	387227.25833
32.86705	387332.86705
33.64527	387433.64527
36.17321	387536.17321
35.06093	387635.06093
34.17373	387734.17373
32.06649	387832.06649
34.70835	387934.70835
32.41311	388032.41311
31.88858	388131.88858
33.52227	388233.52227
42.0087	388342.0087
26.53671	388426.53671
35.5261	388535.5261
41.88069	388641.88069
39.32351	388739.32351
34.24578	388834.24578
33.00494	388933.00494
22.18342	389022.18342
32.40984	389132.40984
26.56324	389226.56324
35.25267	389335.25267
32.75799	389432.75799
27.58403	389527.58403
31.25163	389631.25163
42.71048	389742.71048
35.64958	389835.64958
30.69621	389930.69621
36.03322	390036.03322
28.91944	390128.91944
29.44309	390229.44309
29.43844	390329.43844
34.69746	390434.69746
30.68437	390530.68437
48.85323	390648.85323
29.34774	390729.34774
35.14413	390835.14413
37.34659	390937.34659
28.1367	391028.1367
40.27988	391140.27988
26.94329	391226.94329
29.75681	391329.75681
32.4692	391432.4692
27.9227	391527.9227
28.69922	391628.69922
33.2035	391733.2035
32.67512	391832.67512
28.14083	391928.14083
32.02526	392032.02526
36.51418	392136.51418
40.48246	392240.48246
33.00239	392333.00239
30.42036	392430.42036
29.10136	392529.10136
44.52572	392644.52572
32.6505	392732.6505
32.80081	392832.80081
33.22936	392933.22936
39.60069	393039.60069
32.87713	393132.87713
32.45761	393232.45761
26.01129	393326.01129
33.17924	393433.17924
33.35418	393533.35418
24.69714	393624.69714
27.15303	393727.15303
30.39456	393830.39456
30.41179	393930.41179
34.27256	394034.27256
24.94055	394124.94055
32.91711	394232.91711
28.50114	394328.50114
34.59025	394434.59025
36.14104	394536.14104
41.31444	394641.31444
22.49277	394722.49277
37.52852	394837.52852
22.17406	394922.17406
38.53877	395038.53877
37.47387	395137.47387
30.51483	395230.51483
34.96282	395334.96282
34.14043	395434.14043
30.19868	395530.19868
38.1005	395638.1005
29.40885	395729.40885
28.05708	395828.05708
35.3586	395935.3586
32.68849	396032.68849
28.00058	396128.00058
35.15438	396235.15438
25.61492	396325.61492
34.24724	396434.24724
36.0153	396536.0153
29.94599	396629.94599
36.59811	396736.59811
30.84746	396830.84746
26.54662	396926.54662
34.95948	397034.95948
35.26516	397135.26516
23.85503	397223.85503
31.42335	397331.42335
22.50626	397422.50626
27.53784	397527.53784
28.5027	397628.5027
29.74763	397729.74763
25.25535	397825.25535
25.74615	397925.74615
26.77146	398026.77146
28.38949	398128.38949
36.28214	398236.28214
42.32903	398342.32903
39.63387	398439.63387
31.01557	398531.01557
45.47946	398645.47946
28.44723	398728.44723
24.96206	398824.96206
27.89109	398927.89109
29.1814	399029.1814
31.68582	399131.68582
29.89571	399229.89571
22.57752	399322.57752
27.30018	399427.30018
31.61799	399531.61799
32.32493	399632.32493
33.79982	399733.79982
28.96121	399828.96121
28.18367	399928.18367
34.89917	400034.89917
28.71693	400128.71693
29.77971	400229.77971
34.7307	400334.7307
29.45984	400429.45984
32.39554	400532.39554
32.22014	400632.22014
37.36326	400737.36326
36.03562	400836.03562
26.45264	400926.45264
33.66293	401033.66293
33.80778	401133.80778
33.13203	401233.13203
31.20965	401331.20965
33.29638	401433.29638
29.01113	401529.01113
45.44903	401645.44903
28.09693	401728.09693
28.00335	401828.00335
38.57936	401938.57936
35.21069	402035.21069
32.42114	402132.42114
29.10535	402229.10535
36.20629	402336.20629
36.76406	402436.76406
26.76494	402526.76494
31.4261	402631.4261
34.22969	402734.22969
36.07322	402836.07322
28.61455	402928.61455
27.79568	403027.79568
25.27657	403125.27657
34.56488	403234.56488
31.01344	403331.01344
34.02138	403434.02138
31.39316	403531.39316
33.97926	403633.97926
31.19088	403731.19088
34.04477	403834.04477
31.42097	403931.42097
30.41859	404030.41859
37.80929	404137.80929
44.16027	404244.16027
40.18788	404340.18788
33.87328	404433.87328
32.76123	404532.76123
32.99346	404632.99346
35.00364	404735.00364
28.68391	404828.68391
36.85343	404936.85343
31.20612	405031.20612
31.34709	405131.34709
36.30835	405236.30835
31.9618	405331.9618
32.09912	405432.09912
36.34786	405536.34786
36.86458	405636.86458
36.42058	405736.42058
38.11718	405838.11718
35.72336	405935.72336
35.98135	406035.98135
42.40098	406142.40098
30.45644	406230.45644
41.20644	406341.20644
35.64515	406435.64515
26.91399	406526.91399
34.19428	406634.19428
32.67064	406732.67064
40.24847	406840.24847
30.55218	406930.55218
36.90504	407036.90504
31.53668	407131.53668
25.69897	407225.69897
31.78998	407331.78998
29.24819	407429.24819
32.4774	407532.4774
27.76845	407627.76845
33.86187	407733.86187
34.82881	407834.82881
30.32892	407930.32892
24.58295	408024.58295
27.86967	408127.86967
24.94985	408224.94985
36.41614	408336.41614
29.65963	408429.65963
34.54892	408534.54892
32.16753	408632.16753
27.15267	408727.15267
30.16486	408830.16486
26.66673	408926.66673
29.7504	409029.7504
31.14931	409131.14931
39.16711	409239.16711
31.70931	409331.70931
24.6512	409424.6512
29.49771	409529.49771
28.0309	409628.0309
27.39101	409727.39101
26.41835	409826.41835
27.12223	409927.12223
39.475	410039.475
35.57997	410135.57997
28.79527	410228.79527
32.65459	410332.65459
24.27821	410424.27821
26.66745	410526.66745
34.6042	410634.6042
33.37443	410733.37443
38.27385	410838.27385
40.15365	410940.15365
33.47565	411033.47565
32.73835	411132.73835
34.22657	411234.22657
38.36658	411338.36658
31.51316	411431.51316
26.36202	411526.36202
29.74908	411629.74908
35.95902	411735.95902
36.55187	411836.55187
29.59419	411929.59419
41.09663	412041.09663
28.49113	412128.49113
32.73829	412232.73829
36.69688	412336.69688
34.67463	412434.67463
29.81166	412529.81166
34.10374	412634.10374
26.24111	412726.24111
33.29007	412833.29007
33.8841	412933.8841
31.29629	413031.29629
45.26199	413145.26199
34.21052	413234.21052
32.27688	413332.27688
32.50609	413432.50609
31.07675	413531.07675
40.1096	413640.1096
34.94035	413734.94035
36.04741	413836.04741
34.86848	413934.86848
38.63239	414038.63239
25.68376	414125.68376
28.04366	414228.04366
33.88172	414333.88172
25.00958	414425.00958
39.83944	414539.83944
26.89103	414626.89103
26.45713	414726.45713
26.09418	414826.09418
25.81984	414925.81984
38.89955	415038.89955
38.3527	415138.3527
34.56377	415234.56377
28.98317	415328.98317
41.95776	415441.95776
29.65532	415529.65532
29.8949	415629.8949
25.91274	415725.91274
34.26673	415834.26673
27.40785	415927.40785
34.61903	416034.61903
31.70948	416131.70948
39.06694	416239.06694
34.25549	416334.25549
31.52349	416431.52349
32.29185	416532.29185
36.18084	416636.18084
32.43255	416732.43255
36.8995	416836.8995
30.38082	416930.38082
36.5826	417036.5826
33.80582	417133.80582
38.7614	417238.7614
37.82256	417337.82256
25.43932	417425.43932
34.77516	417534.77516
24.54436	417624.54436
28.17099	417728.17099
26.08161	417826.08161
30.98836	417930.98836
29.00137	418029.00137
28.6699	418128.6699
26.89837	418226.89837
34.53471	418334.53471
38.98815	418438.98815
35.77756	418535.77756
34.9209	418634.9209
29.38639	418729.38639
39.10363	418839.10363
32.24977	418932.24977
26.09647	419026.09647
29.57311	419129.57311
36.18044	419236.18044
38.04534	419338.04534
30.16893	419430.16893
29.1576	419529.1576
26.23667	419626.23667
28.97095	419728.97095
30.88637	419830.88637
26.75591	419926.75591
23.92051	420023.92051
35.84995	420135.84995
28.59283	420228.59283
23.78871	420323.78871
31.56522	420431.56522
28.23358	420528.23358
33.69329	420633.69329
34.11997	420734.11997
34.19845	420834.19845
37.50738	420937.50738
31.50957	421031.50957
27.5615	421127.5615
34.69563	421234.69563
45.22309	421345.22309
31.02348	421431.02348
28.74723	421528.74723
33.04411	421633.04411
28.1755	421728.1755
30.22554	421830.22554
29.1403	421929.1403
27.77286	422027.77286
24.16263	422124.16263
33.31512	422233.31512
33.61445	422333.61445
29.03543	422429.03543
34.49409	422534.49409
36.87231	422636.87231
36.9993	422736.9993
35.11566	422835.11566
25.77762	422925.77762
27.02608	423027.02608
33.68207	423133.68207
36.35485	423236.35485
40.32147	423340.32147
20.83421	423420.83421
25.43016	423525.43016
29.339	423629.339
27.98126	423727.98126
41.7002	423841.7002
33.0679	423933.0679
34.71461	424034.71461
44.14711	424144.14711
34.81986	424234.81986
31.03132	424331.03132
39.59931	424439.59931
31.06722	424531.06722
36.47184	424636.47184
27.65798	424727.65798
34.95742	424834.95742
28.88652	424928.88652
28.51545	425028.51545
34.28586	425134.28586
40.82592	425240.82592
33.97854	425333.97854
40.42656	425440.42656
29.87473	425529.87473
34.95249	425634.95249
33.72884	425733.72884
31.69038	425831.69038
32.41216	425932.41216
36.12327	426036.12327
40.78212	426140.78212
40.97858	426240.97858
30.45932	426330.45932
34.53534	426434.53534
36.10408	426536.10408
27.51583	426627.51583
34.56043	426734.56043
30.28281	426830.28281
36.42057	426936.42057
29.66108	427029.66108
24.93669	427124.93669
40.19593	427240.19593
36.86097	427336.86097
36.29698	427436.29698
29.56996	427529.56996
31.13769	427631.13769
40.35845	427740.35845
32.12622	427832.12622
32.07964	427932.07964
32.5267	428032.5267
27.27204	428127.27204
38.9634	428238.9634
28.51529	428328.51529
33.98238	428433.98238
30.33631	428530.33631
32.84497	428632.84497
32.58384	428732.58384
45.83881	428845.83881
32.47557	428932.47557
31.13922	429031.13922
36.35532	429136.35532
31.39892	429231.39892
29.19098	429329.19098
28.33011	429428.33011
37.01825	429537.01825
28.62146	429628.62146
29.68431	429729.68431
34.95486	429834.95486
38.76182	429938.76182
34.51372	430034.51372
33.73987	430133.73987
30.13241	430230.13241
28.55374	430328.55374
28.7024	430428.7024
36.25851	430536.25851
34.16035	430634.16035
32.08966	430732.08966
30.71783	430830.71783
35.81602	430935.81602
39.28543	431039.28543
29.56704	431129.56704
29.25164	431229.25164
36.94094	431336.94094
31.46346	431431.46346
37.14607	431537.14607
28.40855	431628.40855
37.81924	431737.81924
35.67404	431835.67404
29.23619	431929.23619
33.00981	432033.00981
27.94038	432127.94038
28.65852	432228.65852
22.05849	432322.05849
32.34182	432432.34182
36.02738	432536.02738
32.08341	432632.08341
30.59601	432730.59601
37.909	432837.909
24.71643	432924.71643
23.05435	433023.05435
28.50977	433128.50977
28.59145	433228.59145
32.29708	433332.29708
37.73403	433437.73403
26.51234	433526.51234
31.83986	433631.83986
37.25512	433737.25512
24.43359	433824.43359
31.79447	433931.79447
38.20692	434038.20692
35.79181	434135.79181
36.93059	434236.93059
26.41438	434326.41438
28.49238	434428.49238
31.52663	434531.52663
31.36513	434631.36513
26.06945	434726.06945
28.92733	434828.92733
36.38882	434936.38882
38.39735	435038.39735
23.78652	435123.78652
28.86387	435228.86387
39.6595	435339.6595
35.81861	435435.81861
28.08601	435528.08601
26.94929	435626.94929
33.55979	435733.55979
25.97492	435825.97492
28.72063	435928.72063
